t, ñ	wz	
206,575	-151	
206,58	-146	
206,585	-161	
206,59	-140	
206,595	-136	
206,6	-131	
206,605	-134	
206,61	-108	
206,615	-113	
206,62	-122	
206,625	-135	
206,63	-141	
206,635	-147	
206,64	-138	
206,645	-133	
206,65	-126	
206,655	-103	
206,66	-108	
206,665	-101	
206,67	-99	
206,675	-105	
206,68	-128	
206,685	-101	
206,69	-96	
206,695	-91	
206,7	-66	
206,705	-50	
206,71	-58	
206,715	-63	
206,72	-67	
206,725	-74	
206,73	-71	
206,735	-69	
206,74	-69	
206,745	-49	
206,75	-56	
206,755	-49	
206,76	-35	
206,765	-46	
206,77	-59	
206,775	-55	
206,78	-44	
206,785	-38	
206,79	-35	
206,795	-36	
206,8	-28	
206,805	-35	
206,81	-44	
206,815	-51	
206,82	-63	
206,825	-54	
206,83	-54	
206,835	-46	
206,84	-16	
206,845	-18	
206,85	-22	
206,855	-19	
206,86	-27	
206,865	-42	
206,87	-48	
206,875	-51	
206,88	-46	
206,885	-37	
206,89	-25	
206,895	-35	
206,9	-29	
206,905	-33	
206,91	-49	
206,915	-40	
206,92	-47	
206,925	-45	
206,93	-45	
206,935	-40	
206,94	-57	
206,945	-52	
206,95	-66	
206,955	-75	
206,96	-98	
206,965	-85	
206,97	-85	
206,975	-63	
206,98	-38	
206,985	-29	
206,99	-29	
206,995	-54	
207,0	-53	
207,005	-82	
207,01	-82	
207,015	-77	
207,02	-63	
207,025	-62	
207,03	-58	
207,035	-57	
207,04	-50	
207,045	-65	
207,05	-62	
207,055	-76	
207,06	-85	
207,065	-81	
207,07	-68	
207,075	-62	
207,08	-44	
207,085	-52	
207,09	-57	
207,095	-81	
207,1	-101	
207,105	-111	
207,11	-112	
207,115	-111	
207,12	-103	
207,125	-67	
207,13	-75	
207,135	-54	
207,14	-49	
207,145	-50	
207,15	-71	
207,155	-87	
207,16	-97	
207,165	-94	
207,17	-93	
207,175	-86	
207,18	-80	
207,185	-83	
207,19	-111	
207,195	-125	
207,2	-120	
207,205	-125	
207,21	-105	
207,215	-90	
207,22	-68	
207,225	-64	
207,23	-58	
207,235	-57	
207,24	-75	
207,245	-65	
207,25	-69	
207,255	-76	
207,26	-69	
207,265	-57	
207,27	-41	
207,275	-39	
207,28	-35	
207,285	-52	
207,29	-43	
207,295	-67	
207,3	-61	
207,305	-47	
207,31	-45	
207,315	-30	
207,32	-13	
207,325	-34	
207,33	-40	
207,335	-25	
207,34	-11	
207,345	-11	
207,35	3	
207,355	21	
207,36	32	
207,365	22	
207,37	37	
207,375	30	
207,38	33	
207,385	8	
207,39	-1	
207,395	7	
207,4	0	
207,405	16	
207,41	36	
207,415	55	
207,42	74	
207,425	103	
207,43	117	
207,435	133	
207,44	131	
207,445	129	
207,45	129	
207,455	121	
207,46	100	
207,465	105	
207,47	119	
207,475	109	
207,48	121	
207,485	132	
207,49	132	
207,495	134	
207,5	151	
207,505	148	
207,51	167	
207,515	172	
207,52	196	
207,525	198	
207,53	190	
207,535	205	
207,54	205	
207,545	199	
207,55	213	
207,555	237	
207,56	244	
207,565	250	
207,57	237	
207,575	244	
207,58	230	
207,585	242	
207,59	246	
207,595	252	
207,6	257	
207,605	268	
207,61	266	
207,615	272	
207,62	277	
207,625	279	
207,63	256	
207,635	267	
207,64	281	
207,645	308	
207,65	309	
207,655	333	
207,66	335	
207,665	337	
207,67	333	
207,675	331	
207,68	347	
207,685	335	
207,69	331	
207,695	316	
207,7	327	
207,705	319	
207,71	320	
207,715	287	
207,72	291	
207,725	286	
207,73	305	
207,735	323	
207,74	362	
207,745	356	
207,75	356	
207,755	341	
207,76	325	
207,765	311	
207,77	311	
207,775	311	
207,78	307	
207,785	310	
207,79	318	
207,795	335	
207,8	332	
207,805	343	
207,81	342	
207,815	326	
207,82	317	
207,825	318	
207,83	315	
207,835	312	
207,84	305	
207,845	291	
207,85	266	
207,855	244	
207,86	220	
207,865	221	
207,87	222	
207,875	224	
207,88	253	
207,885	253	
207,89	249	
207,895	256	
207,9	223	
207,905	195	
207,91	194	
207,915	181	
207,92	164	
207,925	185	
207,93	171	
207,935	168	
207,94	152	
207,945	143	
207,95	123	
207,955	106	
207,96	90	
207,965	96	
207,97	108	
207,975	121	
207,98	112	
207,985	99	
207,99	82	
207,995	50	
208,0	8	
208,005	-1	
208,01	-7	
208,015	-28	
208,02	-24	
208,025	-19	
208,03	-27	
208,035	-14	
208,04	-25	
208,045	-35	
208,05	-71	
208,055	-99	
208,06	-110	
208,065	-134	
208,07	-137	
208,075	-158	
208,08	-169	
208,085	-196	
208,09	-209	
208,095	-229	
208,1	-237	
208,105	-232	
208,11	-243	
208,115	-248	
208,12	-253	
208,125	-292	
208,13	-292	
208,135	-308	
208,14	-340	
208,145	-372	
208,15	-377	
208,155	-368	
208,16	-375	
208,165	-381	
208,17	-367	
208,175	-372	
208,18	-400	
208,185	-423	
208,19	-437	
208,195	-451	
208,2	-474	
208,205	-477	
208,21	-496	
208,215	-487	
208,22	-485	
208,225	-500	
208,23	-512	
208,235	-496	
208,24	-511	
208,245	-525	
208,25	-529	
208,255	-542	
208,26	-574	
208,265	-562	
208,27	-562	
208,275	-558	
208,28	-546	
208,285	-542	
208,29	-536	
208,295	-544	
208,3	-544	
208,305	-543	
208,31	-546	
208,315	-569	
208,32	-574	
208,325	-585	
208,33	-604	
208,335	-619	
208,34	-619	
208,345	-621	
208,35	-608	
208,355	-605	
208,36	-593	
208,365	-579	
208,37	-566	
208,375	-584	
208,38	-603	
208,385	-582	
208,39	-594	
208,395	-598	
208,4	-573	
208,405	-556	
208,41	-568	
208,415	-555	
208,42	-555	
208,425	-545	
208,43	-562	
208,435	-529	
208,44	-515	
208,445	-515	
208,45	-509	
208,455	-493	
208,46	-508	
208,465	-492	
208,47	-502	
208,475	-479	
208,48	-459	
208,485	-441	
208,49	-417	
208,495	-406	
208,5	-377	
208,505	-354	
208,51	-345	
208,515	-349	
208,52	-321	
208,525	-333	
208,53	-337	
208,535	-315	
208,54	-312	
208,545	-299	
208,55	-302	
208,555	-279	
208,56	-270	
208,565	-255	
208,57	-250	
208,575	-233	
208,58	-209	
208,585	-194	
208,59	-179	
208,595	-160	
208,6	-137	
208,605	-105	
208,61	-80	
208,615	-64	
208,62	-63	
208,625	-48	
208,63	-43	
208,635	-25	
208,64	16	
208,645	34	
208,65	63	
208,655	78	
208,66	86	
208,665	90	
208,67	112	
208,675	115	
208,68	143	
208,685	166	
208,69	185	
208,695	206	
208,7	230	
208,705	250	
208,71	252	
208,715	280	
208,72	290	
208,725	289	
208,73	319	
208,735	336	
208,74	352	
208,745	384	
208,75	415	
208,755	418	
208,76	439	
208,765	445	
208,77	460	
208,775	477	
208,78	493	
208,785	506	
208,79	523	
208,795	532	
208,8	558	
208,805	557	
208,81	581	
208,815	612	
208,82	641	
208,825	636	
208,83	665	
208,835	678	
208,84	682	
208,845	675	
208,85	679	
208,855	694	
208,86	699	
208,865	721	
208,87	758	
208,875	757	
208,88	748	
208,885	756	
208,89	744	
208,895	755	
208,9	768	
208,905	796	
208,91	814	
208,915	842	
208,92	859	
208,925	868	
208,93	886	
208,935	871	
208,94	845	
208,945	834	
208,95	817	
208,955	809	
208,96	820	
208,965	843	
208,97	847	
208,975	859	
208,98	843	
208,985	840	
208,99	815	
208,995	814	
209,0	808	
209,005	805	
209,01	800	
209,015	807	
209,02	791	
209,025	783	
209,03	795	
209,035	761	
209,04	749	
209,045	743	
209,05	750	
209,055	732	
209,06	733	
209,065	732	
209,07	715	
209,075	711	
209,08	702	
209,085	670	
209,09	669	
209,095	642	
209,1	608	
209,105	610	
209,11	608	
209,115	605	
209,12	592	
209,125	569	
209,13	550	
209,135	530	
209,14	511	
209,145	493	
209,15	487	
209,155	457	
209,16	420	
209,165	382	
209,17	378	
209,175	360	
209,18	352	
209,185	336	
209,19	302	
209,195	276	
209,2	257	
209,205	223	
209,21	213	
209,215	193	
209,22	179	
209,225	151	
209,23	129	
209,235	104	
209,24	77	
209,245	34	
209,25	3	
209,255	-15	
209,26	-32	
209,265	-42	
209,27	-45	
209,275	-64	
209,28	-75	
209,285	-125	
209,29	-162	
209,295	-177	
209,3	-188	
209,305	-218	
209,31	-219	
209,315	-222	
209,32	-260	
209,325	-293	
209,33	-316	
209,335	-347	
209,34	-389	
209,345	-413	
209,35	-429	
209,355	-447	
209,36	-470	
209,365	-486	
209,37	-515	
209,375	-534	
209,38	-563	
209,385	-579	
209,39	-616	
209,395	-629	
209,4	-654	
209,405	-654	
209,41	-669	
209,415	-681	
209,42	-714	
209,425	-747	
209,43	-784	
209,435	-825	
209,44	-824	
209,445	-838	
209,45	-835	
209,455	-839	
209,46	-824	
209,465	-854	
209,47	-867	
209,475	-902	
209,48	-922	
209,485	-950	
209,49	-965	
209,495	-979	
209,5	-980	
209,505	-980	
209,51	-993	
209,515	-989	
209,52	-1001	
209,525	-1002	
209,53	-1027	
209,535	-1014	
209,54	-1023	
209,545	-1027	
209,55	-1024	
209,555	-1017	
209,56	-1042	
209,565	-1052	
209,57	-1063	
209,575	-1070	
209,58	-1095	
209,585	-1088	
209,59	-1057	
209,595	-1057	
209,6	-1041	
209,605	-1051	
209,61	-1029	
209,615	-1044	
209,62	-1026	
209,625	-1012	
209,63	-983	
209,635	-969	
209,64	-972	
209,645	-978	
209,65	-972	
209,655	-990	
209,66	-964	
209,665	-956	
209,67	-949	
209,675	-938	
209,68	-906	
209,685	-901	
209,69	-895	
209,695	-882	
209,7	-855	
209,705	-855	
209,71	-850	
209,715	-833	
209,72	-790	
209,725	-788	
209,73	-758	
209,735	-739	
209,74	-728	
209,745	-710	
209,75	-692	
209,755	-669	
209,76	-642	
209,765	-606	
209,77	-577	
209,775	-555	
209,78	-525	
209,785	-502	
209,79	-478	
209,795	-453	
209,8	-426	
209,805	-415	
209,81	-385	
209,815	-369	
209,82	-339	
209,825	-307	
209,83	-284	
209,835	-258	
209,84	-226	
209,845	-208	
209,85	-183	
209,855	-162	
209,86	-132	
209,865	-91	
209,87	-66	
209,875	-46	
209,88	-7	
209,885	14	
209,89	40	
209,895	68	
209,9	115	
209,905	151	
209,91	174	
209,915	191	
209,92	211	
209,925	242	
209,93	264	
209,935	300	
209,94	329	
209,945	358	
209,95	384	
209,955	395	
209,96	431	
209,965	462	
209,97	495	
209,975	539	
209,98	572	
209,985	611	
209,99	649	
209,995	668	
210,0	684	
210,005	700	
210,01	722	
210,015	736	
210,02	771	
210,025	787	
210,03	822	
210,035	852	
210,04	866	
210,045	870	
210,05	910	
210,055	923	
210,06	958	
210,065	997	
210,07	1020	
210,075	1031	
210,08	1058	
210,085	1069	
210,09	1077	
210,095	1083	
210,1	1080	
210,105	1091	
210,11	1106	
210,115	1122	
210,12	1154	
210,125	1177	
210,13	1197	
210,135	1177	
210,14	1175	
210,145	1187	
210,15	1182	
210,155	1210	
210,16	1238	
210,165	1255	
210,17	1237	
210,175	1252	
210,18	1262	
210,185	1254	
210,19	1230	
210,195	1224	
210,2	1219	
210,205	1200	
210,21	1198	
210,215	1220	
210,22	1233	
210,225	1246	
210,23	1252	
210,235	1233	
210,24	1222	
210,245	1195	
210,25	1192	
210,255	1178	
210,26	1174	
210,265	1178	
210,27	1164	
210,275	1149	
210,28	1150	
210,285	1119	
210,29	1102	
210,295	1091	
210,3	1078	
210,305	1059	
210,31	1039	
210,315	1032	
210,32	1018	
210,325	1002	
210,33	983	
210,335	966	
210,34	946	
210,345	938	
210,35	917	
210,355	900	
210,36	869	
210,365	836	
210,37	785	
210,375	750	
210,38	721	
210,385	703	
210,39	687	
210,395	676	
210,4	665	
210,405	651	
210,41	616	
210,415	575	
210,42	545	
210,425	482	
210,43	440	
210,435	408	
210,44	382	
210,445	363	
210,45	368	
210,455	340	
210,46	304	
210,465	271	
210,47	201	
210,475	145	
210,48	139	
210,485	101	
210,49	75	
210,495	53	
210,5	29	
210,505	-6	
210,51	-58	
210,515	-89	
210,52	-122	
210,525	-146	
210,53	-186	
210,535	-209	
210,54	-247	
210,545	-263	
210,55	-320	
210,555	-355	
210,56	-396	
210,565	-438	
210,57	-481	
210,575	-546	
210,58	-573	
210,585	-584	
210,59	-621	
210,595	-635	
210,6	-647	
210,605	-672	
210,61	-728	
210,615	-752	
210,62	-780	
210,625	-811	
210,63	-823	
210,635	-830	
210,64	-862	
210,645	-888	
210,65	-920	
210,655	-978	
210,66	-1023	
210,665	-1049	
210,67	-1081	
210,675	-1084	
210,68	-1088	
210,685	-1103	
210,69	-1120	
210,695	-1140	
210,7	-1174	
210,705	-1204	
210,71	-1220	
210,715	-1221	
210,72	-1237	
210,725	-1249	
210,73	-1267	
210,735	-1282	
210,74	-1299	
210,745	-1321	
210,75	-1335	
210,755	-1343	
210,76	-1344	
210,765	-1365	
210,77	-1372	
210,775	-1365	
210,78	-1353	
210,785	-1379	
210,79	-1386	
210,795	-1383	
210,8	-1418	
210,805	-1413	
210,81	-1421	
210,815	-1420	
210,82	-1412	
210,825	-1399	
210,83	-1393	
210,835	-1385	
210,84	-1385	
210,845	-1394	
210,85	-1399	
210,855	-1407	
210,86	-1387	
210,865	-1371	
210,87	-1346	
210,875	-1307	
210,88	-1307	
210,885	-1291	
210,89	-1305	
210,895	-1305	
210,9	-1311	
210,905	-1290	
210,91	-1277	
210,915	-1244	
210,92	-1205	
210,925	-1172	
210,93	-1162	
210,935	-1144	
210,94	-1143	
210,945	-1143	
210,95	-1131	
210,955	-1086	
210,96	-1077	
210,965	-1025	
210,97	-1007	
210,975	-982	
210,98	-963	
210,985	-943	
210,99	-919	
210,995	-899	
211,0	-873	
211,005	-839	
211,01	-797	
211,015	-752	
211,02	-703	
211,025	-676	
211,03	-633	
211,035	-619	
211,04	-592	
211,045	-581	
211,05	-541	
211,055	-505	
211,06	-452	
211,065	-412	
211,07	-374	
211,075	-333	
211,08	-301	
211,085	-280	
211,09	-251	
211,095	-224	
211,1	-176	
211,105	-133	
211,11	-92	
211,115	-47	
211,12	1	
211,125	16	
211,13	34	
211,135	69	
211,14	111	
211,145	172	
211,15	234	
211,155	296	
211,16	338	
211,165	374	
211,17	392	
211,175	424	
211,18	445	
211,185	466	
211,19	494	
211,195	533	
211,2	596	
211,205	623	
211,21	664	
211,215	670	
211,22	692	
211,225	728	
211,23	768	
211,235	818	
211,24	882	
211,245	918	
211,25	955	
211,255	978	
211,26	987	
211,265	990	
211,27	1010	
211,275	1021	
211,28	1067	
211,285	1115	
211,29	1147	
211,295	1192	
211,3	1225	
211,305	1232	
211,31	1240	
211,315	1237	
211,32	1248	
211,325	1241	
211,33	1259	
211,335	1304	
211,34	1339	
211,345	1378	
211,35	1407	
211,355	1443	
211,36	1441	
211,365	1442	
211,37	1435	
211,375	1442	
211,38	1457	
211,385	1490	
211,39	1514	
211,395	1543	
211,4	1555	
211,405	1557	
211,41	1536	
211,415	1530	
211,42	1525	
211,425	1510	
211,43	1513	
211,435	1528	
211,44	1538	
211,445	1553	
211,45	1563	
211,455	1574	
211,46	1553	
211,465	1551	
211,47	1526	
211,475	1524	
211,48	1512	
211,485	1526	
211,49	1533	
211,495	1538	
211,5	1531	
211,505	1509	
211,51	1454	
211,515	1427	
211,52	1380	
211,525	1372	
211,53	1379	
211,535	1391	
211,54	1385	
211,545	1394	
211,55	1379	
211,555	1360	
211,56	1293	
211,565	1224	
211,57	1169	
211,575	1135	
211,58	1097	
211,585	1095	
211,59	1106	
211,595	1096	
211,6	1080	
211,605	1019	
211,61	973	
211,615	925	
211,62	876	
211,625	846	
211,63	819	
211,635	812	
211,64	801	
211,645	787	
211,65	729	
211,655	687	
211,66	624	
211,665	568	
211,67	507	
211,675	499	
211,68	479	
211,685	458	
211,69	428	
211,695	391	
211,7	318	
211,705	281	
211,71	212	
211,715	160	
211,72	126	
211,725	115	
211,73	91	
211,735	64	
211,74	39	
211,745	4	
211,75	-67	
211,755	-110	
211,76	-160	
211,765	-230	
211,77	-233	
211,775	-244	
211,78	-242	
211,785	-274	
211,79	-329	
211,795	-389	
211,8	-466	
211,805	-538	
211,81	-582	
211,815	-598	
211,82	-591	
211,825	-599	
211,83	-630	
211,835	-685	
211,84	-731	
211,845	-857	
211,85	-927	
211,855	-958	
211,86	-990	
211,865	-993	
211,87	-985	
211,875	-983	
211,88	-993	
211,885	-1031	
211,89	-1087	
211,895	-1154	
211,9	-1202	
211,905	-1251	
211,91	-1261	
211,915	-1253	
211,92	-1242	
211,925	-1248	
211,93	-1273	
211,935	-1311	
211,94	-1365	
211,945	-1423	
211,95	-1444	
211,955	-1468	
211,96	-1482	
211,965	-1471	
211,97	-1470	
211,975	-1492	
211,98	-1513	
211,985	-1547	
211,99	-1581	
211,995	-1602	
212,0	-1600	
212,005	-1622	
212,01	-1605	
212,015	-1602	
212,02	-1605	
212,025	-1622	
212,03	-1628	
212,035	-1649	
212,04	-1682	
212,045	-1703	
212,05	-1697	
212,055	-1676	
212,06	-1653	
212,065	-1618	
212,07	-1619	
212,075	-1623	
212,08	-1636	
212,085	-1650	
212,09	-1671	
212,095	-1643	
212,1	-1622	
212,105	-1603	
212,11	-1575	
212,115	-1550	
212,12	-1535	
212,125	-1556	
212,13	-1550	
212,135	-1550	
212,14	-1535	
212,145	-1508	
212,15	-1482	
212,155	-1425	
212,16	-1386	
212,165	-1386	
212,17	-1379	
212,175	-1389	
212,18	-1386	
212,185	-1365	
212,19	-1316	
212,195	-1264	
212,2	-1218	
212,205	-1168	
212,21	-1124	
212,215	-1100	
212,22	-1102	
212,225	-1078	
212,23	-1051	
212,235	-1033	
212,24	-989	
212,245	-938	
212,25	-876	
212,255	-838	
212,26	-840	
212,265	-817	
212,27	-779	
212,275	-757	
212,28	-729	
212,285	-656	
212,29	-591	
212,295	-559	
212,3	-515	
212,305	-480	
212,31	-465	
212,315	-442	
212,32	-417	
212,325	-380	
212,33	-309	
212,335	-243	
212,34	-190	
212,345	-120	
212,35	-77	
212,355	-59	
212,36	-34	
212,365	-19	
212,37	12	
212,375	53	
212,38	103	
212,385	161	
212,39	245	
212,395	288	
212,4	328	
212,405	369	
212,41	405	
212,415	451	
212,42	483	
212,425	508	
212,43	571	
212,435	613	
212,44	657	
212,445	684	
212,45	731	
212,455	771	
212,46	815	
212,465	835	
212,47	882	
212,475	918	
212,48	933	
212,485	970	
212,49	995	
212,495	1034	
212,5	1074	
212,505	1105	
212,51	1146	
212,515	1214	
212,52	1228	
212,525	1258	
212,53	1278	
212,535	1312	
212,54	1327	
212,545	1364	
212,55	1375	
212,555	1408	
212,56	1416	
212,565	1433	
212,57	1450	
212,575	1501	
212,58	1518	
212,585	1548	
212,59	1572	
212,595	1582	
212,6	1577	
212,605	1594	
212,61	1612	
212,615	1624	
212,62	1640	
212,625	1657	
212,63	1683	
212,635	1705	
212,64	1712	
212,645	1709	
212,65	1723	
212,655	1721	
212,66	1719	
212,665	1737	
212,67	1745	
212,675	1737	
212,68	1710	
212,685	1688	
212,69	1676	
212,695	1673	
212,7	1674	
212,705	1708	
212,71	1728	
212,715	1723	
212,72	1707	
212,725	1668	
212,73	1595	
212,735	1533	
212,74	1507	
212,745	1516	
212,75	1546	
212,755	1596	
212,76	1618	
212,765	1602	
212,77	1572	
212,775	1516	
212,78	1449	
212,785	1386	
212,79	1358	
212,795	1353	
212,8	1379	
212,805	1402	
212,81	1404	
212,815	1372	
212,82	1313	
212,825	1222	
212,83	1159	
212,835	1099	
212,84	1055	
212,845	1058	
212,85	1093	
212,855	1094	
212,86	1111	
212,865	1057	
212,87	1003	
212,875	900	
212,88	831	
212,885	742	
212,89	703	
212,895	697	
212,9	691	
212,905	698	
212,91	670	
212,915	620	
212,92	541	
212,925	454	
212,93	388	
212,935	350	
212,94	348	
212,945	343	
212,95	357	
212,955	326	
212,96	274	
212,965	187	
212,97	94	
212,975	19	
212,98	-30	
212,985	-16	
212,99	-8	
212,995	-17	
213,0	-62	
213,005	-148	
213,01	-286	
213,015	-391	
213,02	-462	
213,025	-481	
213,03	-447	
213,035	-394	
213,04	-336	
213,045	-334	
213,05	-393	
213,055	-518	
213,06	-753	
213,065	-855	
213,07	-904	
213,075	-883	
213,08	-816	
213,085	-720	
213,09	-696	
213,095	-743	
213,1	-850	
213,105	-992	
213,11	-1147	
213,115	-1248	
213,12	-1265	
213,125	-1227	
213,13	-1144	
213,135	-1065	
213,14	-1054	
213,145	-1149	
213,15	-1293	
213,155	-1440	
213,16	-1552	
213,165	-1584	
213,17	-1550	
213,175	-1443	
213,18	-1363	
213,185	-1313	
213,19	-1341	
213,195	-1425	
213,2	-1558	
213,205	-1656	
213,21	-1752	
213,215	-1752	
213,22	-1655	
213,225	-1579	
213,23	-1536	
213,235	-1522	
213,24	-1596	
213,245	-1669	
213,25	-1765	
213,255	-1824	
213,26	-1820	
213,265	-1761	
213,27	-1667	
213,275	-1600	
213,28	-1580	
213,285	-1607	
213,29	-1689	
213,295	-1799	
213,3	-1891	
213,305	-1905	
213,31	-1829	
213,315	-1727	
213,32	-1626	
213,325	-1570	
213,33	-1573	
213,335	-1621	
213,34	-1715	
213,345	-1788	
213,35	-1822	
213,355	-1773	
213,36	-1691	
213,365	-1597	
213,37	-1489	
213,375	-1439	
213,38	-1494	
213,385	-1560	
213,39	-1624	
213,395	-1666	
213,4	-1608	
213,405	-1525	
213,41	-1411	
213,415	-1313	
213,42	-1250	
213,425	-1259	
213,43	-1295	
213,435	-1368	
213,44	-1420	
213,445	-1407	
213,45	-1344	
213,455	-1247	
213,46	-1130	
213,465	-978	
213,47	-968	
213,475	-994	
213,48	-1027	
213,485	-1079	
213,49	-1085	
213,495	-1032	
213,5	-911	
213,505	-803	
213,51	-695	
213,515	-625	
213,52	-605	
213,525	-620	
213,53	-669	
213,535	-690	
213,54	-671	
213,545	-550	
213,55	-446	
213,555	-330	
213,56	-240	
213,565	-212	
