t, ñ	wz	
25,125	-4506	
25,13	-4572	
25,135	-4624	
25,14	-4670	
25,145	-4712	
25,15	-4781	
25,155	-4814	
25,16	-4843	
25,165	-4890	
25,17	-4931	
25,175	-4952	
25,18	-4982	
25,185	-5024	
25,19	-5036	
25,195	-5078	
25,2	-5109	
25,205	-5131	
25,21	-5132	
25,215	-5132	
25,22	-5112	
25,225	-5082	
25,23	-5067	
25,235	-5071	
25,24	-5047	
25,245	-5031	
25,25	-5020	
25,255	-4989	
25,26	-4949	
25,265	-4913	
25,27	-4860	
25,275	-4801	
25,28	-4771	
25,285	-4719	
25,29	-4671	
25,295	-4641	
25,3	-4597	
25,305	-4534	
25,31	-4476	
25,315	-4419	
25,32	-4349	
25,325	-4286	
25,33	-4224	
25,335	-4151	
25,34	-4030	
25,345	-3958	
25,35	-3855	
25,355	-3765	
25,36	-3673	
25,365	-3576	
25,37	-3481	
25,375	-3398	
25,38	-3308	
25,385	-3212	
25,39	-3110	
25,395	-2995	
25,4	-2872	
25,405	-2758	
25,41	-2646	
25,415	-2528	
25,42	-2370	
25,425	-2287	
25,43	-2189	
25,435	-2069	
25,44	-1952	
25,445	-1819	
25,45	-1678	
25,455	-1528	
25,46	-1416	
25,465	-1302	
25,47	-1190	
25,475	-1078	
25,48	-961	
25,485	-820	
25,49	-682	
25,495	-538	
25,5	-318	
25,505	-202	
25,51	-79	
25,515	47	
25,52	166	
25,525	276	
25,53	391	
25,535	483	
25,54	598	
25,545	702	
25,55	843	
25,555	983	
25,56	1124	
25,565	1267	
25,57	1405	
25,575	1528	
25,58	1734	
25,585	1850	
25,59	1962	
25,595	2082	
25,6	2199	
25,605	2304	
25,61	2404	
25,615	2533	
25,62	2637	
25,625	2735	
25,63	2836	
25,635	2935	
25,64	3032	
25,645	3130	
25,65	3227	
25,655	3296	
25,66	3390	
25,665	3520	
25,67	3593	
25,675	3682	
25,68	3768	
25,685	3880	
25,69	3953	
25,695	4036	
25,7	4117	
25,705	4180	
25,71	4242	
25,715	4290	
25,72	4344	
25,725	4398	
25,73	4470	
25,735	4505	
25,74	4574	
25,745	4631	
25,75	4671	
25,755	4698	
25,76	4724	
25,765	4746	
25,77	4788	
25,775	4803	
25,78	4821	
25,785	4847	
25,79	4859	
25,795	4867	
25,8	4891	
25,805	4887	
25,81	4890	
25,815	4905	
25,82	4896	
25,825	4854	
25,83	4851	
25,835	4826	
25,84	4800	
25,845	4798	
25,85	4783	
25,855	4770	
25,86	4746	
25,865	4706	
25,87	4670	
25,875	4622	
25,88	4558	
25,885	4497	
25,89	4460	
25,895	4415	
25,9	4370	
25,905	4307	
25,91	4240	
25,915	4170	
25,92	4079	
25,925	4016	
25,93	3929	
25,935	3856	
25,94	3788	
25,945	3709	
25,95	3624	
25,955	3533	
25,96	3431	
25,965	3341	
25,97	3267	
25,975	3154	
25,98	3061	
25,985	2917	
25,99	2796	
25,995	2704	
26,0	2619	
26,005	2520	
26,01	2418	
26,015	2314	
26,02	2199	
26,025	2073	
26,03	1957	
26,035	1834	
26,04	1718	
26,045	1583	
26,05	1473	
26,055	1349	
26,06	1259	
26,065	1074	
26,07	952	
26,075	846	
26,08	709	
26,085	574	
26,09	442	
26,095	327	
26,1	202	
26,105	82	
26,11	-33	
26,115	-135	
26,12	-252	
26,125	-364	
26,13	-507	
26,135	-620	
26,14	-751	
26,145	-880	
26,15	-1086	
26,155	-1202	
26,16	-1330	
26,165	-1453	
26,17	-1547	
26,175	-1642	
26,18	-1767	
26,185	-1889	
26,19	-1999	
26,195	-2129	
26,2	-2256	
26,205	-2365	
26,21	-2447	
26,215	-2544	
26,22	-2631	
26,225	-2722	
26,23	-2862	
26,235	-2976	
26,24	-3074	
26,245	-3161	
26,25	-3259	
26,255	-3345	
26,26	-3437	
26,265	-3528	
26,27	-3631	
26,275	-3678	
26,28	-3761	
26,285	-3827	
26,29	-3907	
26,295	-3957	
26,3	-4038	
26,305	-4094	
26,31	-4149	
26,315	-4190	
26,32	-4252	
26,325	-4308	
26,33	-4351	
26,335	-4401	
26,34	-4454	
26,345	-4492	
26,35	-4506	
26,355	-4521	
26,36	-4580	
26,365	-4601	
26,37	-4624	
26,375	-4665	
26,38	-4681	
26,385	-4701	
26,39	-4706	
26,395	-4699	
26,4	-4697	
26,405	-4691	
26,41	-4681	
26,415	-4658	
26,42	-4649	
26,425	-4642	
26,43	-4619	
26,435	-4599	
26,44	-4574	
26,445	-4570	
26,45	-4551	
26,455	-4508	
26,46	-4487	
26,465	-4469	
26,47	-4397	
26,475	-4344	
26,48	-4298	
26,485	-4232	
26,49	-4178	
26,495	-4132	
26,5	-4070	
26,505	-4032	
26,51	-3979	
26,515	-3923	
26,52	-3839	
26,525	-3772	
26,53	-3686	
26,535	-3591	
26,54	-3493	
26,545	-3443	
26,55	-3305	
26,555	-3228	
26,56	-3150	
26,565	-3060	
26,57	-2953	
26,575	-2854	
26,58	-2761	
26,585	-2659	
26,59	-2549	
26,595	-2467	
26,6	-2369	
26,605	-2265	
26,61	-2148	
26,615	-2042	
26,62	-1925	
26,625	-1824	
26,63	-1709	
26,635	-1560	
26,64	-1440	
26,645	-1321	
26,65	-1205	
26,655	-1086	
26,66	-971	
26,665	-864	
26,67	-731	
26,675	-613	
26,68	-504	
26,685	-380	
26,69	-263	
26,695	-160	
26,7	-47	
26,705	79	
26,71	205	
26,715	405	
26,72	532	
26,725	651	
26,73	765	
26,735	869	
26,74	969	
26,745	1075	
26,75	1208	
26,755	1332	
26,76	1450	
26,765	1570	
26,77	1699	
26,775	1794	
26,78	1892	
26,785	1975	
26,79	2077	
26,795	2194	
26,8	2304	
26,805	2418	
26,81	2518	
26,815	2657	
26,82	2749	
26,825	2841	
26,83	2924	
26,835	3029	
26,84	3099	
26,845	3182	
26,85	3255	
26,855	3349	
26,86	3414	
26,865	3483	
26,87	3565	
26,875	3683	
26,88	3758	
26,885	3818	
26,89	3888	
26,895	3923	
26,9	3993	
26,905	4033	
26,91	4096	
26,915	4140	
26,92	4180	
26,925	4227	
26,93	4283	
26,935	4301	
26,94	4314	
26,945	4358	
26,95	4401	
26,955	4438	
26,96	4478	
26,965	4503	
26,97	4508	
26,975	4488	
26,98	4491	
26,985	4504	
26,99	4485	
26,995	4505	
27,0	4518	
27,005	4508	
27,01	4497	
27,015	4493	
27,02	4467	
27,025	4434	
27,03	4384	
27,035	4359	
27,04	4334	
27,045	4311	
27,05	4309	
27,055	4283	
27,06	4234	
27,065	4198	
27,07	4156	
27,075	4094	
27,08	4034	
27,085	3993	
27,09	3947	
27,095	3890	
27,1	3829	
27,105	3769	
27,11	3690	
27,115	3618	
27,12	3507	
27,125	3406	
27,13	3343	
27,135	3258	
27,14	3181	
27,145	3091	
27,15	3024	
27,155	2950	
27,16	2850	
27,165	2767	
27,17	2672	
27,175	2585	
27,18	2486	
27,185	2385	
27,19	2288	
27,195	2197	
27,2	2031	
27,205	1929	
27,21	1820	
27,215	1696	
27,22	1598	
27,225	1477	
27,23	1384	
27,235	1269	
27,24	1157	
27,245	1030	
27,25	928	
27,255	822	
27,26	687	
27,265	565	
27,27	447	
27,275	333	
27,28	144	
27,285	63	
27,29	-34	
27,295	-136	
27,3	-250	
27,305	-364	
27,31	-483	
27,315	-607	
27,32	-722	
27,325	-833	
27,33	-953	
27,335	-1090	
27,34	-1201	
27,345	-1315	
27,35	-1414	
27,355	-1517	
27,36	-1672	
27,365	-1771	
27,37	-1880	
27,375	-1991	
27,38	-2101	
27,385	-2167	
27,39	-2263	
27,395	-2349	
27,4	-2459	
27,405	-2537	
27,41	-2633	
27,415	-2738	
27,42	-2847	
27,425	-2926	
27,43	-3025	
27,435	-3093	
27,44	-3203	
27,445	-3267	
27,45	-3362	
27,455	-3439	
27,46	-3500	
27,465	-3606	
27,47	-3680	
27,475	-3711	
27,48	-3754	
27,485	-3807	
27,49	-3831	
27,495	-3881	
27,5	-3942	
27,505	-4013	
27,51	-4075	
27,515	-4143	
27,52	-4169	
27,525	-4184	
27,53	-4195	
27,535	-4216	
27,54	-4218	
27,545	-4281	
27,55	-4322	
27,555	-4355	
27,56	-4386	
27,565	-4410	
27,57	-4396	
27,575	-4396	
27,58	-4389	
27,585	-4362	
27,59	-4341	
27,595	-4338	
27,6	-4324	
27,605	-4320	
27,61	-4335	
27,615	-4313	
27,62	-4292	
27,625	-4235	
27,63	-4191	
27,635	-4152	
27,64	-4139	
27,645	-4115	
27,65	-4111	
27,655	-4089	
27,66	-4052	
27,665	-3986	
27,67	-3923	
27,675	-3867	
27,68	-3799	
27,685	-3690	
27,69	-3622	
27,695	-3572	
27,7	-3496	
27,705	-3455	
27,71	-3378	
27,715	-3314	
27,72	-3214	
27,725	-3143	
27,73	-3040	
27,735	-2977	
27,74	-2888	
27,745	-2822	
27,75	-2749	
27,755	-2667	
27,76	-2575	
27,765	-2444	
27,77	-2328	
27,775	-2220	
27,78	-2131	
27,785	-2030	
27,79	-1935	
27,795	-1826	
27,8	-1747	
27,805	-1644	
27,81	-1517	
27,815	-1404	
27,82	-1285	
27,825	-1166	
27,83	-1054	
27,835	-968	
27,84	-870	
27,845	-745	
27,85	-627	
27,855	-499	
27,86	-381	
27,865	-245	
27,87	-131	
27,875	-21	
27,88	96	
27,885	193	
27,89	275	
27,895	404	
27,9	499	
27,905	600	
27,91	707	
27,915	842	
27,92	959	
27,925	1134	
27,93	1266	
27,935	1373	
27,94	1471	
27,945	1561	
27,95	1673	
27,955	1762	
27,96	1880	
27,965	1966	
27,97	2100	
27,975	2175	
27,98	2263	
27,985	2325	
27,99	2434	
27,995	2523	
28,0	2613	
28,005	2760	
28,01	2846	
28,015	2922	
28,02	2976	
28,025	3053	
28,03	3126	
28,035	3187	
28,04	3262	
28,045	3350	
28,05	3443	
28,055	3528	
28,06	3598	
28,065	3664	
28,07	3721	
28,075	3756	
28,08	3792	
28,085	3858	
28,09	3928	
28,095	3972	
28,1	4024	
28,105	4054	
28,11	4099	
28,115	4117	
28,12	4146	
28,125	4182	
28,13	4204	
28,135	4216	
28,14	4254	
28,145	4269	
28,15	4275	
28,155	4277	
28,16	4284	
28,165	4276	
28,17	4269	
28,175	4280	
28,18	4278	
28,185	4270	
28,19	4277	
28,195	4248	
28,2	4218	
28,205	4201	
28,21	4182	
28,215	4140	
28,22	4131	
28,225	4096	
28,23	4055	
28,235	4014	
28,24	3976	
28,245	3929	
28,25	3883	
28,255	3839	
28,26	3792	
28,265	3732	
28,27	3684	
28,275	3594	
28,28	3521	
28,285	3461	
28,29	3391	
28,295	3327	
28,3	3247	
28,305	3183	
28,31	3095	
28,315	3022	
28,32	2926	
28,325	2841	
28,33	2720	
28,335	2635	
28,34	2564	
28,345	2471	
28,35	2398	
28,355	2312	
28,36	2233	
28,365	2126	
28,37	2038	
28,375	1937	
28,38	1840	
28,385	1744	
28,39	1651	
28,395	1540	
28,4	1410	
28,405	1306	
28,41	1118	
28,415	1018	
28,42	914	
28,425	812	
28,43	707	
28,435	607	
28,44	501	
28,445	393	
28,45	271	
28,455	161	
28,46	44	
28,465	-66	
28,47	-178	
28,475	-270	
28,48	-346	
28,485	-446	
28,49	-596	
28,495	-720	
28,5	-840	
28,505	-994	
28,51	-1115	
28,515	-1242	
28,52	-1354	
28,525	-1446	
28,53	-1530	
28,535	-1618	
28,54	-1707	
28,545	-1804	
28,55	-1920	
28,555	-2036	
28,56	-2154	
28,565	-2251	
28,57	-2341	
28,575	-2454	
28,58	-2518	
28,585	-2596	
28,59	-2691	
28,595	-2785	
28,6	-2872	
28,605	-2964	
28,61	-3050	
28,615	-3130	
28,62	-3207	
28,625	-3284	
28,63	-3348	
28,635	-3395	
28,64	-3463	
28,645	-3534	
28,65	-3596	
28,655	-3681	
28,66	-3741	
28,665	-3770	
28,67	-3783	
28,675	-3826	
28,68	-3885	
28,685	-3920	
28,69	-3980	
28,695	-4027	
28,7	-4064	
28,705	-4094	
28,71	-4125	
28,715	-4145	
28,72	-4159	
28,725	-4190	
28,73	-4195	
28,735	-4217	
28,74	-4253	
28,745	-4271	
28,75	-4286	
28,755	-4265	
28,76	-4267	
28,765	-4224	
28,77	-4197	
28,775	-4156	
28,78	-4156	
28,785	-4169	
28,79	-4163	
28,795	-4144	
28,8	-4166	
28,805	-4130	
28,81	-4074	
28,815	-4010	
28,82	-3952	
28,825	-3915	
28,83	-3882	
28,835	-3842	
28,84	-3812	
28,845	-3772	
28,85	-3739	
28,855	-3684	
28,86	-3606	
28,865	-3538	
28,87	-3469	
28,875	-3388	
28,88	-3309	
28,885	-3246	
28,89	-3181	
28,895	-3102	
28,9	-3026	
28,905	-2963	
28,91	-2869	
28,915	-2764	
28,92	-2652	
28,925	-2545	
28,93	-2472	
28,935	-2389	
28,94	-2325	
28,945	-2239	
28,95	-2158	
28,955	-2045	
28,96	-1933	
28,965	-1820	
28,97	-1731	
28,975	-1583	
28,98	-1492	
28,985	-1399	
28,99	-1286	
28,995	-1180	
29,0	-1063	
29,005	-965	
29,01	-852	
29,015	-727	
29,02	-606	
29,025	-503	
29,03	-392	
29,035	-289	
29,04	-201	
29,045	-88	
29,05	22	
29,055	135	
29,06	313	
29,065	420	
29,07	516	
29,075	622	
29,08	742	
29,085	841	
29,09	965	
29,095	1104	
29,1	1226	
29,105	1312	
29,11	1411	
29,115	1486	
29,12	1573	
29,125	1652	
29,13	1770	
29,135	1888	
29,14	2066	
29,145	2171	
29,15	2260	
29,155	2364	
29,16	2424	
29,165	2509	
29,17	2605	
29,175	2693	
29,18	2763	
29,185	2848	
29,19	2937	
29,195	3030	
29,2	3097	
29,205	3175	
29,21	3239	
29,215	3314	
29,22	3402	
29,225	3466	
29,23	3528	
29,235	3589	
29,24	3646	
29,245	3710	
29,25	3771	
29,255	3841	
29,26	3891	
29,265	3935	
29,27	3964	
29,275	3994	
29,28	4020	
29,285	4034	
29,29	4073	
29,295	4098	
29,3	4146	
29,305	4183	
29,31	4217	
29,315	4234	
29,32	4243	
29,325	4241	
29,33	4248	
29,335	4255	
29,34	4255	
29,345	4250	
29,35	4277	
29,355	4260	
29,36	4243	
29,365	4225	
29,37	4210	
29,375	4186	
29,38	4142	
29,385	4126	
29,39	4115	
29,395	4104	
29,4	4081	
29,405	4051	
29,41	4004	
29,415	3954	
29,42	3900	
29,425	3845	
29,43	3801	
29,435	3774	
29,44	3721	
29,445	3691	
29,45	3617	
29,455	3527	
29,46	3405	
29,465	3311	
29,47	3227	
29,475	3171	
29,48	3114	
29,485	3063	
29,49	3005	
29,495	2939	
29,5	2855	
29,505	2771	
29,51	2656	
29,515	2547	
29,52	2459	
29,525	2366	
29,53	2289	
29,535	2212	
29,54	2118	
29,545	2003	
29,55	1851	
29,555	1731	
29,56	1611	
29,565	1488	
29,57	1376	
29,575	1300	
29,58	1214	
29,585	1138	
29,59	1056	
29,595	948	
29,6	815	
29,605	668	
29,61	530	
29,615	397	
29,62	281	
29,625	159	
29,63	80	
29,635	-12	
29,64	-104	
29,645	-225	
29,65	-366	
29,655	-494	
29,66	-621	
29,665	-743	
29,67	-865	
29,675	-930	
29,68	-1042	
29,685	-1137	
29,69	-1236	
29,695	-1362	
29,7	-1496	
29,705	-1655	
29,71	-1770	
29,715	-1844	
29,72	-1924	
29,725	-2007	
29,73	-2116	
29,735	-2202	
29,74	-2307	
29,745	-2426	
29,75	-2514	
29,755	-2590	
29,76	-2689	
29,765	-2755	
29,77	-2830	
29,775	-2925	
29,78	-3017	
29,785	-3177	
29,79	-3287	
29,795	-3351	
29,8	-3447	
29,805	-3474	
29,81	-3511	
29,815	-3540	
29,82	-3598	
29,825	-3656	
29,83	-3741	
29,835	-3809	
29,84	-3884	
29,845	-3945	
29,85	-3982	
29,855	-4006	
29,86	-4026	
29,865	-4076	
29,87	-4111	
29,875	-4162	
29,88	-4202	
29,885	-4255	
29,89	-4295	
29,895	-4329	
29,9	-4364	
29,905	-4371	
29,91	-4375	
29,915	-4368	
29,92	-4348	
29,925	-4331	
29,93	-4319	
29,935	-4321	
29,94	-4347	
29,945	-4329	
29,95	-4325	
29,955	-4293	
29,96	-4241	
29,965	-4205	
29,97	-4168	
29,975	-4159	
29,98	-4142	
29,985	-4147	
29,99	-4133	
29,995	-4100	
30,0	-4074	
30,005	-4034	
30,01	-3951	
30,015	-3884	
30,02	-3822	
30,025	-3773	
30,03	-3692	
30,035	-3654	
30,04	-3610	
30,045	-3558	
30,05	-3478	
30,055	-3398	
30,06	-3310	
30,065	-3212	
30,07	-3121	
30,075	-3029	
30,08	-2968	
30,085	-2894	
30,09	-2827	
30,095	-2760	
30,1	-2662	
30,105	-2560	
30,11	-2407	
30,115	-2299	
30,12	-2221	
30,125	-2132	
30,13	-2026	
30,135	-1932	
30,14	-1840	
30,145	-1731	
30,15	-1617	
30,155	-1511	
30,16	-1400	
30,165	-1284	
30,17	-1181	
30,175	-1072	
30,18	-980	
30,185	-888	
30,19	-717	
30,195	-604	
30,2	-478	
30,205	-344	
30,21	-219	
30,215	-129	
30,22	-12	
30,225	79	
30,23	175	
30,235	284	
30,24	418	
30,245	529	
30,25	682	
30,255	810	
30,26	934	
30,265	1032	
30,27	1191	
30,275	1279	
30,28	1372	
30,285	1474	
30,29	1587	
30,295	1725	
30,3	1829	
30,305	1949	
30,31	2060	
30,315	2154	
30,32	2212	
30,325	2295	
30,33	2383	
30,335	2466	
30,34	2560	
30,345	2679	
30,35	2830	
30,355	2940	
30,36	3024	
30,365	3104	
30,37	3177	
30,375	3254	
30,38	3321	
30,385	3412	
30,39	3512	
30,395	3595	
30,4	3679	
30,405	3763	
30,41	3800	
30,415	3832	
30,42	3880	
30,425	3921	
30,43	3992	
30,435	4048	
30,44	4103	
30,445	4161	
30,45	4216	
30,455	4235	
30,46	4269	
30,465	4303	
30,47	4345	
30,475	4372	
30,48	4406	
30,485	4417	
30,49	4432	
30,495	4443	
30,5	4448	
30,505	4451	
30,51	4451	
30,515	4461	
30,52	4449	
30,525	4447	
30,53	4447	
30,535	4450	
30,54	4440	
30,545	4419	
30,55	4407	
30,555	4372	
30,56	4333	
30,565	4299	
30,57	4286	
30,575	4288	
30,58	4269	
30,585	4255	
30,59	4211	
30,595	4124	
30,6	4057	
30,605	3987	
30,61	3939	
30,615	3903	
30,62	3856	
30,625	3793	
30,63	3752	
30,635	3670	
30,64	3578	
30,645	3481	
30,65	3402	
30,655	3309	
30,66	3235	
30,665	3156	
30,67	3116	
30,675	2989	
30,68	2890	
30,685	2810	
30,69	2702	
30,695	2599	
30,7	2478	
30,705	2411	
30,71	2315	
30,715	2234	
30,72	2130	
30,725	2054	
30,73	1936	
30,735	1824	
30,74	1676	
30,745	1570	
30,75	1447	
30,755	1258	
30,76	1182	
30,765	1064	
30,77	958	
30,775	837	
30,78	756	
30,785	604	
30,79	495	
30,795	364	
30,8	253	
30,805	129	
30,81	26	
30,815	-91	
30,82	-196	
30,825	-320	
30,83	-432	
30,835	-602	
30,84	-721	
30,845	-840	
30,85	-965	
30,855	-1101	
30,86	-1223	
30,865	-1344	
30,87	-1460	
30,875	-1563	
30,88	-1647	
30,885	-1759	
30,89	-1859	
30,895	-1957	
30,9	-2067	
30,905	-2171	
30,91	-2275	
30,915	-2440	
30,92	-2542	
30,925	-2639	
30,93	-2766	
30,935	-2859	
30,94	-2928	
30,945	-3008	
30,95	-3095	
30,955	-3172	
30,96	-3262	
30,965	-3349	
30,97	-3443	
30,975	-3529	
30,98	-3616	
30,985	-3672	
30,99	-3746	
30,995	-3810	
31,0	-3894	
31,005	-3967	
31,01	-4025	
31,015	-4098	
31,02	-4139	
31,025	-4197	
31,03	-4225	
31,035	-4271	
31,04	-4326	
31,045	-4375	
31,05	-4415	
31,055	-4466	
31,06	-4505	
31,065	-4534	
31,07	-4545	
31,075	-4559	
31,08	-4584	
31,085	-4597	
31,09	-4627	
31,095	-4656	
31,1	-4670	
31,105	-4662	
31,11	-4641	
31,115	-4611	
31,12	-4569	
31,125	-4562	
31,13	-4552	
31,135	-4560	
31,14	-4586	
31,145	-4594	
31,15	-4594	
31,155	-4585	
31,16	-4502	
31,165	-4448	
31,17	-4401	
31,175	-4325	
31,18	-4271	
31,185	-4240	
31,19	-4189	
31,195	-4153	
31,2	-4118	
31,205	-4051	
31,21	-3985	
31,215	-3919	
31,22	-3826	
31,225	-3743	
31,23	-3676	
31,235	-3612	
31,24	-3519	
31,245	-3453	
31,25	-3363	
31,255	-3279	
31,26	-3189	
31,265	-3094	
31,27	-2991	
31,275	-2897	
31,28	-2818	
31,285	-2726	
31,29	-2638	
31,295	-2547	
31,3	-2458	
31,305	-2333	
31,31	-2233	
31,315	-2108	
31,32	-1934	
31,325	-1845	
31,33	-1729	
31,335	-1602	
31,34	-1495	
31,345	-1385	
31,35	-1258	
31,355	-1147	
31,36	-1052	
31,365	-951	
31,37	-841	
31,375	-729	
31,38	-620	
31,385	-486	
31,39	-362	
31,395	-213	
31,4	-9	
31,405	102	
31,41	241	
31,415	337	
31,42	452	
31,425	557	
31,43	680	
31,435	793	
31,44	938	
31,445	1048	
31,45	1188	
31,455	1301	
31,46	1412	
31,465	1493	
31,47	1604	
31,475	1704	
31,48	1839	
31,485	2016	
31,49	2144	
31,495	2273	
31,5	2351	
31,505	2476	
31,51	2583	
31,515	2662	
31,52	2764	
31,525	2866	
31,53	2974	
31,535	3053	
31,54	3158	
31,545	3261	
31,55	3344	
31,555	3418	
31,56	3504	
31,565	3611	
31,57	3689	
31,575	3773	
31,58	3870	
31,585	3925	
31,59	4000	
31,595	4069	
31,6	4118	
31,605	4179	
31,61	4251	
31,615	4299	
31,62	4361	
31,625	4422	
31,63	4468	
31,635	4506	
31,64	4561	
31,645	4623	
31,65	4648	
31,655	4679	
31,66	4713	
31,665	4747	
31,67	4765	
31,675	4782	
31,68	4807	
31,685	4799	
31,69	4800	
31,695	4784	
31,7	4795	
31,705	4787	
31,71	4784	
31,715	4798	
31,72	4794	
31,725	4807	
31,73	4784	
31,735	4750	
31,74	4703	
31,745	4653	
31,75	4602	
31,755	4574	
31,76	4555	
31,765	4561	
31,77	4548	
31,775	4516	
31,78	4459	
31,785	4404	
31,79	4316	
31,795	4245	
31,8	4160	
31,805	4068	
31,81	4037	
31,815	3959	
31,82	3928	
31,825	3837	
31,83	3776	
31,835	3683	
31,84	3594	
31,845	3509	
31,85	3436	
31,855	3330	
31,86	3217	
31,865	3121	
31,87	3009	
31,875	2921	
31,88	2830	
31,885	2701	
31,89	2608	
31,895	2509	
31,9	2372	
31,905	2256	
31,91	2139	
31,915	2013	
31,92	1880	
31,925	1766	
31,93	1666	
31,935	1551	
31,94	1437	
31,945	1312	
31,95	1211	
31,955	1075	
31,96	962	
31,965	824	
31,97	648	
31,975	531	
31,98	417	
31,985	291	
31,99	183	
31,995	56	
32,0	-83	
32,005	-225	
32,01	-346	
32,015	-473	
32,02	-607	
32,025	-724	
32,03	-843	
32,035	-980	
32,04	-1115	
32,045	-1237	
32,05	-1417	
32,055	-1530	
32,06	-1623	
32,065	-1740	
32,07	-1857	
32,075	-1996	
32,08	-2102	
32,085	-2234	
32,09	-2346	
32,095	-2471	
32,1	-2571	
32,105	-2682	
32,11	-2774	
32,115	-2885	
32,12	-2975	
32,125	-3077	
32,13	-3247	
32,135	-3350	
32,14	-3460	
32,145	-3542	
32,15	-3625	
32,155	-3684	
32,16	-3741	
32,165	-3801	
32,17	-3901	
32,175	-3998	
32,18	-4097	
32,185	-4189	
32,19	-4261	
32,195	-4301	
32,2	-4353	
32,205	-4403	
32,21	-4464	
32,215	-4534	
32,22	-4593	
32,225	-4652	
32,23	-4717	
32,235	-4768	
32,24	-4810	
32,245	-4828	
32,25	-4839	
32,255	-4834	
32,26	-4846	
32,265	-4852	
32,27	-4878	
32,275	-4904	
32,28	-4947	
32,285	-4975	
32,29	-4999	
32,295	-5001	
32,3	-4989	
32,305	-4959	
32,31	-4923	
32,315	-4932	
32,32	-4909	
32,325	-4917	
32,33	-4889	
32,335	-4877	
32,34	-4824	
32,345	-4818	
32,35	-4789	
32,355	-4754	
32,36	-4716	
32,365	-4703	
32,37	-4605	
32,375	-4546	
32,38	-4487	
32,385	-4416	
32,39	-4346	
32,395	-4273	
32,4	-4213	
32,405	-4129	
32,41	-4087	
32,415	-4042	
32,42	-3979	
32,425	-3912	
32,43	-3845	
32,435	-3721	
32,44	-3618	
32,445	-3529	
32,45	-3422	
32,455	-3307	
32,46	-3229	
32,465	-3139	
32,47	-3037	
32,475	-2928	
32,48	-2790	
32,485	-2652	
32,49	-2525	
32,495	-2398	
32,5	-2314	
32,505	-2221	
32,51	-2143	
32,515	-2036	
32,52	-1934	
32,525	-1795	
32,53	-1663	
32,535	-1430	
32,54	-1308	
32,545	-1175	
32,55	-1074	
32,555	-981	
32,56	-889	
32,565	-756	
32,57	-638	
32,575	-501	
32,58	-334	
32,585	-178	
32,59	-35	
32,595	90	
32,6	223	
32,605	324	
32,61	429	
32,615	597	
32,62	721	
32,625	856	
32,63	1003	
32,635	1168	
32,64	1295	
32,645	1430	
32,65	1535	
32,655	1630	
32,66	1727	
32,665	1839	
32,67	1972	
32,675	2110	
32,68	2225	
32,685	2368	
32,69	2485	
32,695	2647	
32,7	2763	
32,705	2866	
32,71	2958	
32,715	3070	
32,72	3180	
32,725	3277	
32,73	3384	
32,735	3481	
32,74	3561	
32,745	3644	
32,75	3715	
32,755	3806	
32,76	3890	
32,765	3980	
32,77	4075	
32,775	4218	
32,78	4263	
32,785	4311	
32,79	4367	
32,795	4423	
32,8	4481	
32,805	4576	
32,81	4668	
32,815	4754	
32,82	4809	
32,825	4851	
32,83	4878	
32,835	4898	
32,84	4921	
32,845	4950	
32,85	4983	
32,855	5068	
32,86	5117	
32,865	5133	
32,87	5158	
32,875	5157	
32,88	5152	
32,885	5134	
32,89	5119	
32,895	5097	
32,9	5094	
32,905	5077	
32,91	5052	
32,915	5076	
32,92	5083	
32,925	5066	
32,93	5056	
32,935	5049	
32,94	4965	
32,945	4918	
32,95	4873	
32,955	4822	
32,96	4787	
32,965	4740	
32,97	4709	
32,975	4658	
32,98	4610	
32,985	4557	
32,99	4495	
32,995	4421	
33,0	4359	
33,005	4281	
33,01	4208	
33,015	4128	
33,02	4012	
33,025	3926	
33,03	3844	
33,035	3757	
33,04	3671	
33,045	3575	
33,05	3473	
33,055	3362	
33,06	3263	
33,065	3149	
33,07	3042	
33,075	2938	
33,08	2833	
33,085	2729	
33,09	2633	
33,095	2534	
33,1	2355	
33,105	2248	
33,11	2096	
33,115	1974	
33,12	1840	
33,125	1705	
33,13	1571	
33,135	1460	
33,14	1358	
33,145	1245	
33,15	1150	
33,155	1014	
33,16	891	
33,165	725	
33,17	573	
33,175	392	
33,18	203	
33,185	77	
33,19	-36	
33,195	-155	
33,2	-280	
33,205	-404	
33,21	-547	
33,215	-686	
33,22	-827	
33,225	-968	
33,23	-1088	
33,235	-1206	
33,24	-1332	
33,245	-1424	
33,25	-1548	
33,255	-1682	
33,26	-1882	
33,265	-2039	
33,27	-2168	
33,275	-2292	
33,28	-2408	
33,285	-2528	
33,29	-2617	
33,295	-2735	
33,3	-2838	
33,305	-2943	
33,31	-3057	
33,315	-3171	
33,32	-3274	
33,325	-3399	
33,33	-3508	
33,335	-3608	
33,34	-3739	
33,345	-3808	
33,35	-3883	
33,355	-3963	
33,36	-4051	
33,365	-4138	
33,37	-4226	
33,375	-4304	
33,38	-4390	
33,385	-4451	
33,39	-4521	
33,395	-4608	
33,4	-4686	
33,405	-4763	
33,41	-4826	
33,415	-4891	
33,42	-4943	
33,425	-4978	
33,43	-5001	
33,435	-5018	
33,44	-5057	
33,445	-5078	
33,45	-5125	
33,455	-5170	
33,46	-5193	
33,465	-5209	
33,47	-5207	
33,475	-5201	
33,48	-5203	
