t, ñ	wz	
8,56	3051	
8,565	2936	
8,57	2776	
8,575	2646	
8,58	2513	
8,585	2374	
8,59	2244	
8,595	2103	
8,6	1988	
8,605	1866	
8,61	1763	
8,615	1608	
8,62	1493	
8,625	1374	
8,63	1238	
8,635	1107	
8,64	956	
8,645	799	
8,65	640	
8,655	492	
8,66	270	
8,665	149	
8,67	22	
8,675	-95	
8,68	-211	
8,685	-325	
8,69	-475	
8,695	-620	
8,7	-761	
8,705	-982	
8,71	-1125	
8,715	-1242	
8,72	-1343	
8,725	-1453	
8,73	-1555	
8,735	-1670	
8,74	-1807	
8,745	-1966	
8,75	-2126	
8,755	-2331	
8,76	-2453	
8,765	-2539	
8,77	-2624	
8,775	-2705	
8,78	-2811	
8,785	-2929	
8,79	-3054	
8,795	-3210	
8,8	-3444	
8,805	-3563	
8,81	-3667	
8,815	-3745	
8,82	-3793	
8,825	-3841	
8,83	-3915	
8,835	-4014	
8,84	-4130	
8,845	-4315	
8,85	-4420	
8,855	-4490	
8,86	-4552	
8,865	-4577	
8,87	-4614	
8,875	-4674	
8,88	-4754	
8,885	-4857	
8,89	-5004	
8,895	-5080	
8,9	-5128	
8,905	-5164	
8,91	-5183	
8,915	-5205	
8,92	-5244	
8,925	-5312	
8,93	-5375	
8,935	-5454	
8,94	-5499	
8,945	-5515	
8,95	-5504	
8,955	-5490	
8,96	-5485	
8,965	-5486	
8,97	-5504	
8,975	-5545	
8,98	-5623	
8,985	-5653	
8,99	-5649	
8,995	-5608	
9,0	-5556	
9,005	-5491	
9,01	-5441	
9,015	-5410	
9,02	-5432	
9,025	-5468	
9,03	-5466	
9,035	-5467	
9,04	-5397	
9,045	-5292	
9,05	-5201	
9,055	-5117	
9,06	-5053	
9,065	-5025	
9,07	-5030	
9,075	-5015	
9,08	-4975	
9,085	-4913	
9,09	-4821	
9,095	-4697	
9,1	-4573	
9,105	-4484	
9,11	-4405	
9,115	-4335	
9,12	-4301	
9,125	-4254	
9,13	-4183	
9,135	-4057	
9,14	-3929	
9,145	-3801	
9,15	-3669	
9,155	-3567	
9,16	-3461	
9,165	-3394	
9,17	-3313	
9,175	-3214	
9,18	-3063	
9,185	-2921	
9,19	-2774	
9,195	-2630	
9,2	-2521	
9,205	-2438	
9,21	-2326	
9,215	-2245	
9,22	-2127	
9,225	-1997	
9,23	-1834	
9,235	-1670	
9,24	-1537	
9,245	-1393	
9,25	-1270	
9,255	-1097	
9,26	-992	
9,265	-857	
9,27	-727	
9,275	-575	
9,28	-412	
9,285	-256	
9,29	-114	
9,295	-11	
9,3	141	
9,305	198	
9,31	311	
9,315	435	
9,32	587	
9,325	747	
9,33	934	
9,335	1086	
9,34	1230	
9,345	1371	
9,35	1453	
9,355	1547	
9,36	1643	
9,365	1779	
9,37	1921	
9,375	2105	
9,38	2260	
9,385	2402	
9,39	2558	
9,395	2646	
9,4	2716	
9,405	2786	
9,41	2889	
9,415	3001	
9,42	3115	
9,425	3240	
9,43	3370	
9,435	3523	
9,44	3615	
9,445	3688	
9,45	3757	
9,455	3846	
9,46	3940	
9,465	4040	
9,47	4138	
9,475	4230	
9,48	4356	
9,485	4431	
9,49	4482	
9,495	4568	
9,5	4604	
9,505	4653	
9,51	4692	
9,515	4761	
9,52	4797	
9,525	4878	
9,53	4926	
9,535	4967	
9,54	5015	
9,545	5064	
9,55	5109	
9,555	5145	
9,56	5182	
9,565	5193	
9,57	5238	
9,575	5255	
9,58	5279	
9,585	5299	
9,59	5313	
9,595	5333	
9,6	5345	
9,605	5339	
9,61	5347	
9,615	5350	
9,62	5302	
9,625	5285	
9,63	5267	
9,635	5244	
9,64	5230	
9,645	5206	
9,65	5179	
9,655	5156	
9,66	5119	
9,665	5059	
9,67	5038	
9,675	4986	
9,68	4940	
9,685	4905	
9,69	4852	
9,695	4797	
9,7	4744	
9,705	4687	
9,71	4600	
9,715	4548	
9,72	4465	
9,725	4394	
9,73	4291	
9,735	4196	
9,74	4087	
9,745	4002	
9,75	3928	
9,755	3829	
9,76	3781	
9,765	3723	
9,77	3650	
9,775	3533	
9,78	3431	
9,785	3293	
9,79	3168	
9,795	3038	
9,8	2921	
9,805	2827	
9,81	2760	
9,815	2677	
9,82	2562	
9,825	2446	
9,83	2304	
9,835	2161	
9,84	2006	
9,845	1808	
9,85	1703	
9,855	1604	
9,86	1508	
9,865	1431	
9,87	1317	
9,875	1193	
9,88	1053	
9,885	906	
9,89	700	
9,895	587	
9,9	482	
9,905	385	
9,91	281	
9,915	179	
9,92	65	
9,925	-81	
9,93	-213	
9,935	-429	
9,94	-570	
9,945	-691	
9,95	-810	
9,955	-930	
9,96	-1046	
9,965	-1169	
9,97	-1302	
9,975	-1430	
9,98	-1618	
9,985	-1721	
9,99	-1821	
9,995	-1902	
10,0	-1988	
10,005	-2071	
10,01	-2178	
10,015	-2293	
10,02	-2426	
10,025	-2593	
10,03	-2697	
10,035	-2787	
10,04	-2876	
10,045	-2971	
10,05	-3073	
10,055	-3177	
10,06	-3301	
10,065	-3412	
10,07	-3523	
10,075	-3656	
10,08	-3722	
10,085	-3776	
10,09	-3815	
10,095	-3861	
10,1	-3931	
10,105	-4011	
10,11	-4099	
10,115	-4195	
10,12	-4313	
10,125	-4370	
10,13	-4409	
10,135	-4448	
10,14	-4463	
10,145	-4522	
10,15	-4583	
10,155	-4642	
10,16	-4705	
10,165	-4793	
10,17	-4821	
10,175	-4849	
10,18	-4855	
10,185	-4855	
10,19	-4857	
10,195	-4870	
10,2	-4888	
10,205	-4903	
10,21	-4957	
10,215	-4983	
10,22	-4972	
10,225	-4967	
10,23	-4940	
10,235	-4919	
10,24	-4900	
10,245	-4898	
10,25	-4896	
10,255	-4928	
10,26	-4926	
10,265	-4915	
10,27	-4879	
10,275	-4826	
10,28	-4779	
10,285	-4732	
10,29	-4686	
10,295	-4678	
10,3	-4628	
10,305	-4594	
10,31	-4556	
10,315	-4483	
10,32	-4397	
10,325	-4348	
10,33	-4283	
10,335	-4219	
10,34	-4187	
10,345	-4124	
10,35	-4070	
10,355	-4010	
10,36	-3928	
10,365	-3845	
10,37	-3754	
10,375	-3660	
10,38	-3583	
10,385	-3518	
10,39	-3411	
10,395	-3348	
10,4	-3265	
10,405	-3164	
10,41	-3045	
10,415	-2923	
10,42	-2794	
10,425	-2683	
10,43	-2574	
10,435	-2440	
10,44	-2346	
10,445	-2261	
10,45	-2154	
10,455	-2057	
10,46	-1942	
10,465	-1834	
10,47	-1725	
10,475	-1616	
10,48	-1472	
10,485	-1366	
10,49	-1267	
10,495	-1172	
10,5	-1051	
10,505	-930	
10,51	-821	
10,515	-700	
10,52	-576	
10,525	-469	
10,53	-291	
10,535	-178	
10,54	-64	
10,545	66	
10,55	174	
10,555	281	
10,56	397	
10,565	501	
10,57	592	
10,575	755	
10,58	860	
10,585	972	
10,59	1077	
10,595	1184	
10,6	1287	
10,605	1387	
10,61	1488	
10,615	1589	
10,62	1742	
10,625	1869	
10,63	1988	
10,635	2110	
10,64	2232	
10,645	2336	
10,65	2415	
10,655	2494	
10,66	2566	
10,665	2681	
10,67	2777	
10,675	2861	
10,68	2942	
10,685	3016	
10,69	3094	
10,695	3156	
10,7	3224	
10,705	3310	
10,71	3437	
10,715	3518	
10,72	3599	
10,725	3656	
10,73	3702	
10,735	3754	
10,74	3804	
10,745	3853	
10,75	3914	
10,755	4024	
10,76	4083	
10,765	4137	
10,77	4183	
10,775	4200	
10,78	4226	
10,785	4251	
10,79	4277	
10,795	4300	
10,8	4351	
10,805	4399	
10,81	4414	
10,815	4440	
10,82	4455	
10,825	4468	
10,83	4455	
10,835	4465	
10,84	4475	
10,845	4488	
10,85	4509	
10,855	4524	
10,86	4540	
10,865	4541	
10,87	4520	
10,875	4476	
10,88	4447	
10,885	4407	
10,89	4360	
10,895	4362	
10,9	4351	
10,905	4325	
10,91	4296	
10,915	4263	
10,92	4210	
10,925	4158	
10,93	4112	
10,935	4038	
10,94	4006	
10,945	3979	
10,95	3944	
10,955	3906	
10,96	3845	
10,965	3785	
10,97	3710	
10,975	3642	
10,98	3563	
10,985	3464	
10,99	3411	
10,995	3343	
11,0	3280	
11,005	3192	
11,01	3103	
11,015	2996	
11,02	2910	
11,025	2827	
11,03	2716	
11,035	2663	
11,04	2591	
11,045	2504	
11,05	2423	
11,055	2322	
11,06	2211	
11,065	2115	
11,07	2028	
11,075	1889	
11,08	1825	
11,085	1730	
11,09	1628	
11,095	1544	
11,1	1428	
11,105	1308	
11,11	1198	
11,115	1093	
11,12	936	
11,125	853	
11,13	765	
11,135	681	
11,14	597	
11,145	492	
11,15	369	
11,155	253	
11,16	138	
11,165	-27	
11,17	-105	
11,175	-179	
11,18	-264	
11,185	-348	
11,19	-460	
11,195	-569	
11,2	-682	
11,205	-791	
11,21	-932	
11,215	-1027	
11,22	-1104	
11,225	-1199	
11,23	-1288	
11,235	-1381	
11,24	-1467	
11,245	-1559	
11,25	-1662	
11,255	-1792	
11,26	-1885	
11,265	-1980	
11,27	-2035	
11,275	-2119	
11,28	-2195	
11,285	-2276	
11,29	-2342	
11,295	-2440	
11,3	-2542	
11,305	-2615	
11,31	-2692	
11,315	-2756	
11,32	-2834	
11,325	-2909	
11,33	-2968	
11,335	-3037	
11,34	-3096	
11,345	-3173	
11,35	-3222	
11,355	-3272	
11,36	-3326	
11,365	-3373	
11,37	-3430	
11,375	-3482	
11,38	-3520	
11,385	-3561	
11,39	-3627	
11,395	-3674	
11,4	-3702	
11,405	-3728	
11,41	-3757	
11,415	-3799	
11,42	-3823	
11,425	-3864	
11,43	-3901	
11,435	-3911	
11,44	-3915	
11,445	-3920	
11,45	-3909	
11,455	-3927	
11,46	-3940	
11,465	-3940	
11,47	-3936	
11,475	-3947	
11,48	-3943	
11,485	-3934	
11,49	-3935	
11,495	-3915	
11,5	-3897	
11,505	-3882	
11,51	-3864	
11,515	-3841	
11,52	-3828	
11,525	-3801	
11,53	-3756	
11,535	-3727	
11,54	-3704	
11,545	-3664	
11,55	-3630	
11,555	-3595	
11,56	-3557	
11,565	-3510	
11,57	-3471	
11,575	-3395	
11,58	-3359	
11,585	-3306	
11,59	-3259	
11,595	-3211	
11,6	-3158	
11,605	-3107	
11,61	-3049	
11,615	-2992	
11,62	-2880	
11,625	-2804	
11,63	-2738	
11,635	-2668	
11,64	-2624	
11,645	-2579	
11,65	-2512	
11,655	-2432	
11,66	-2364	
11,665	-2229	
11,67	-2135	
11,675	-2078	
11,68	-1993	
11,685	-1936	
11,69	-1855	
11,695	-1786	
11,7	-1685	
11,705	-1603	
11,71	-1450	
11,715	-1351	
11,72	-1274	
11,725	-1207	
11,73	-1120	
11,735	-1058	
11,74	-993	
11,745	-909	
11,75	-807	
11,755	-677	
11,76	-576	
11,765	-469	
11,77	-392	
11,775	-308	
11,78	-222	
11,785	-137	
11,79	-76	
11,795	29	
11,8	168	
11,805	265	
11,81	368	
11,815	442	
11,82	505	
11,825	584	
11,83	643	
11,835	720	
11,84	817	
11,845	926	
11,85	1035	
11,855	1108	
11,86	1183	
11,865	1256	
11,87	1327	
11,875	1395	
11,88	1470	
11,885	1539	
11,89	1625	
11,895	1778	
11,9	1836	
11,905	1929	
11,91	1980	
11,915	2049	
11,92	2086	
11,925	2147	
11,93	2209	
11,935	2277	
11,94	2375	
11,945	2435	
11,95	2489	
11,955	2534	
11,96	2573	
11,965	2604	
11,97	2649	
11,975	2683	
11,98	2723	
11,985	2800	
11,99	2860	
11,995	2908	
12,0	2964	
12,005	3012	
12,01	3045	
12,015	3092	
12,02	3109	
12,025	3127	
12,03	3163	
12,035	3178	
12,04	3187	
12,045	3225	
12,05	3252	
12,055	3261	
12,06	3255	
12,065	3257	
12,07	3258	
12,075	3247	
12,08	3273	
12,085	3299	
12,09	3310	
12,095	3317	
12,1	3328	
12,105	3300	
12,11	3292	
12,115	3283	
12,12	3275	
12,125	3289	
12,13	3281	
12,135	3281	
12,14	3235	
12,145	3211	
12,15	3154	
12,155	3118	
12,16	3064	
12,165	3009	
12,17	2998	
12,175	2993	
12,18	2973	
12,185	2950	
12,19	2938	
12,195	2894	
12,2	2830	
12,205	2773	
12,21	2702	
12,215	2643	
12,22	2616	
12,225	2604	
12,23	2571	
12,235	2533	
12,24	2486	
12,245	2427	
12,25	2347	
12,255	2246	
12,26	2188	
12,265	2140	
12,27	2089	
12,275	2037	
12,28	1979	
12,285	1905	
12,29	1844	
12,295	1767	
12,3	1674	
12,305	1616	
12,31	1563	
12,315	1500	
12,32	1440	
12,325	1376	
12,33	1311	
12,335	1240	
12,34	1170	
12,345	1105	
12,35	998	
12,355	938	
12,36	876	
12,365	812	
12,37	749	
12,375	685	
12,38	593	
12,385	509	
12,39	426	
12,395	318	
12,4	238	
12,405	191	
12,41	119	
12,415	43	
12,42	-23	
12,425	-84	
12,43	-144	
12,435	-200	
12,44	-281	
12,445	-338	
12,45	-414	
12,455	-486	
12,46	-557	
12,465	-638	
12,47	-720	
12,475	-809	
12,48	-871	
12,485	-968	
12,49	-1027	
12,495	-1085	
12,5	-1148	
12,505	-1214	
12,51	-1280	
12,515	-1341	
12,52	-1400	
12,525	-1427	
12,53	-1489	
12,535	-1539	
12,54	-1578	
12,545	-1628	
12,55	-1679	
12,555	-1748	
12,56	-1797	
12,565	-1865	
12,57	-1908	
12,575	-1970	
12,58	-2024	
12,585	-2044	
12,59	-2093	
12,595	-2116	
12,6	-2160	
12,605	-2195	
12,61	-2251	
12,615	-2288	
12,62	-2338	
12,625	-2361	
12,63	-2378	
12,635	-2396	
12,64	-2419	
12,645	-2443	
12,65	-2475	
12,655	-2493	
12,66	-2492	
12,665	-2511	
12,67	-2507	
12,675	-2534	
12,68	-2556	
12,685	-2577	
12,69	-2589	
12,695	-2614	
12,7	-2613	
12,705	-2607	
12,71	-2600	
12,715	-2603	
12,72	-2601	
12,725	-2595	
12,73	-2587	
12,735	-2597	
12,74	-2593	
12,745	-2566	
12,75	-2543	
12,755	-2517	
12,76	-2486	
12,765	-2471	
12,77	-2458	
12,775	-2458	
12,78	-2454	
12,785	-2449	
12,79	-2430	
12,795	-2410	
12,8	-2373	
12,805	-2325	
12,81	-2284	
12,815	-2257	
12,82	-2242	
12,825	-2233	
12,83	-2200	
12,835	-2182	
12,84	-2149	
12,845	-2090	
12,85	-2004	
12,855	-1955	
12,86	-1939	
12,865	-1892	
12,87	-1870	
12,875	-1826	
12,88	-1797	
12,885	-1742	
12,89	-1697	
12,895	-1652	
12,9	-1594	
12,905	-1572	
12,91	-1515	
12,915	-1479	
12,92	-1399	
12,925	-1366	
12,93	-1294	
12,935	-1256	
12,94	-1183	
12,945	-1129	
12,95	-1080	
12,955	-1014	
12,96	-982	
12,965	-910	
12,97	-842	
12,975	-785	
12,98	-741	
12,985	-617	
12,99	-583	
12,995	-546	
13,0	-507	
13,005	-472	
13,01	-444	
13,015	-388	
13,02	-308	
13,025	-240	
13,03	-135	
13,035	-80	
13,04	-59	
13,045	-20	
13,05	3	
13,055	41	
13,06	81	
13,065	158	
13,07	212	
13,075	325	
13,08	391	
13,085	443	
13,09	482	
13,095	517	
13,1	551	
13,105	591	
13,11	649	
13,115	706	
13,12	771	
13,125	834	
13,13	858	
13,135	892	
13,14	930	
13,145	968	
13,15	1007	
13,155	1042	
13,16	1099	
13,165	1176	
13,17	1214	
13,175	1258	
13,18	1270	
13,185	1283	
13,19	1304	
13,195	1327	
13,2	1352	
13,205	1410	
13,21	1458	
13,215	1512	
13,22	1548	
13,225	1546	
13,23	1556	
13,235	1570	
13,24	1604	
13,245	1621	
13,25	1669	
13,255	1700	
13,26	1739	
13,265	1758	
13,27	1773	
13,275	1766	
13,28	1761	
13,285	1755	
13,29	1764	
13,295	1763	
13,3	1785	
13,305	1821	
13,31	1818	
13,315	1823	
13,32	1809	
13,325	1794	
13,33	1771	
13,335	1790	
13,34	1789	
13,345	1812	
13,35	1854	
13,355	1855	
13,36	1850	
13,365	1845	
13,37	1832	
13,375	1808	
13,38	1803	
13,385	1799	
13,39	1798	
13,395	1796	
13,4	1766	
13,405	1744	
13,41	1706	
13,415	1684	
13,42	1669	
13,425	1656	
13,43	1635	
13,435	1628	
13,44	1578	
13,445	1544	
13,45	1508	
13,455	1477	
13,46	1459	
13,465	1441	
13,47	1431	
13,475	1437	
13,48	1425	
13,485	1391	
13,49	1369	
13,495	1332	
13,5	1280	
13,505	1237	
13,51	1189	
13,515	1149	
13,52	1117	
13,525	1106	
13,53	1090	
13,535	1067	
13,54	1039	
13,545	992	
13,55	937	
13,555	894	
13,56	854	
13,565	822	
13,57	801	
13,575	757	
13,58	726	
13,585	706	
13,59	674	
13,595	636	
13,6	614	
13,605	568	
13,61	521	
13,615	485	
13,62	442	
13,625	413	
13,63	379	
13,635	354	
13,64	316	
13,645	277	
13,65	241	
13,655	207	
13,66	156	
13,665	125	
13,67	59	
13,675	26	
13,68	-11	
13,685	-47	
13,69	-78	
13,695	-103	
13,7	-124	
13,705	-146	
13,71	-160	
13,715	-208	
13,72	-231	
13,725	-257	
13,73	-287	
13,735	-339	
13,74	-357	
13,745	-400	
13,75	-420	
13,755	-448	
13,76	-486	
13,765	-506	
13,77	-539	
13,775	-570	
13,78	-608	
13,785	-632	
13,79	-644	
13,795	-667	
13,8	-684	
13,805	-694	
13,81	-725	
13,815	-731	
13,82	-748	
13,825	-762	
13,83	-789	
13,835	-806	
13,84	-832	
13,845	-856	
13,85	-888	
13,855	-896	
13,86	-902	
13,865	-908	
13,87	-926	
13,875	-938	
13,88	-940	
13,885	-960	
13,89	-979	
13,895	-993	
13,9	-1014	
13,905	-1018	
13,91	-1016	
13,915	-1013	
13,92	-1021	
13,925	-1006	
13,93	-1012	
13,935	-1009	
13,94	-1018	
13,945	-1016	
13,95	-1015	
13,955	-1020	
13,96	-1029	
13,965	-1024	
13,97	-1031	
13,975	-1030	
13,98	-1016	
13,985	-1010	
13,99	-1015	
13,995	-1003	
14,0	-1010	
14,005	-1010	
14,01	-1019	
14,015	-989	
14,02	-970	
14,025	-958	
14,03	-942	
14,035	-923	
14,04	-935	
14,045	-928	
14,05	-941	
14,055	-945	
14,06	-949	
14,065	-938	
14,07	-917	
14,075	-871	
14,08	-842	
14,085	-825	
14,09	-827	
14,095	-838	
14,1	-829	
14,105	-837	
14,11	-819	
14,115	-792	
14,12	-752	
14,125	-704	
14,13	-682	
14,135	-664	
14,14	-664	
14,145	-653	
14,15	-666	
14,155	-657	
14,16	-639	
14,165	-622	
14,17	-582	
14,175	-552	
14,18	-540	
14,185	-529	
14,19	-534	
14,195	-524	
14,2	-515	
14,205	-504	
14,21	-478	
14,215	-419	
14,22	-398	
14,225	-381	
14,23	-363	
14,235	-375	
14,24	-372	
14,245	-349	
14,25	-340	
14,255	-319	
14,26	-269	
14,265	-272	
14,27	-282	
14,275	-270	
14,28	-267	
14,285	-256	
14,29	-240	
14,295	-205	
14,3	-179	
14,305	-166	
14,31	-143	
14,315	-143	
14,32	-148	
14,325	-136	
14,33	-117	
14,335	-103	
14,34	-73	
14,345	-35	
14,35	14	
14,355	21	
14,36	22	
14,365	11	
14,37	-2	
14,375	-14	
14,38	-15	
14,385	5	
14,39	23	
14,395	62	
14,4	76	
14,405	93	
14,41	101	
14,415	102	
14,42	101	
14,425	113	
14,43	121	
14,435	121	
14,44	142	
14,445	143	
14,45	147	
14,455	149	
14,46	154	
14,465	166	
14,47	172	
14,475	153	
14,48	171	
14,485	170	
14,49	160	
14,495	181	
14,5	184	
14,505	180	
14,51	189	
14,515	186	
14,52	180	
14,525	180	
14,53	187	
14,535	184	
14,54	191	
14,545	201	
14,55	212	
14,555	198	
14,56	227	
14,565	216	
14,57	225	
14,575	223	
14,58	224	
14,585	218	
14,59	217	
14,595	227	
14,6	218	
14,605	219	
14,61	223	
14,615	217	
14,62	204	
14,625	210	
14,63	203	
14,635	212	
14,64	203	
14,645	199	
14,65	194	
14,655	203	
14,66	200	
14,665	197	
14,67	215	
14,675	212	
14,68	211	
14,685	190	
14,69	200	
14,695	190	
14,7	185	
14,705	178	
14,71	189	
14,715	186	
14,72	188	
14,725	201	
14,73	207	
14,735	214	
14,74	204	
14,745	212	
14,75	195	
14,755	196	
14,76	211	
14,765	205	
14,77	210	
14,775	192	
14,78	176	
14,785	160	
14,79	159	
14,795	137	
14,8	152	
14,805	168	
14,81	174	
14,815	204	
14,82	208	
14,825	223	
14,83	232	
14,835	250	
14,84	243	
14,845	248	
14,85	227	
14,855	230	
14,86	225	
14,865	220	
14,87	231	
14,875	251	
14,88	252	
14,885	260	
14,89	281	
14,895	289	
14,9	286	
14,905	286	
14,91	281	
14,915	275	
14,92	272	
14,925	286	
14,93	303	
14,935	315	
14,94	344	
14,945	355	
14,95	350	
14,955	350	
14,96	350	
14,965	355	
14,97	346	
14,975	368	
14,98	386	
14,985	388	
14,99	407	
14,995	403	
15,0	406	
15,005	416	
15,01	438	
15,015	436	
15,02	450	
15,025	474	
15,03	474	
15,035	469	
15,04	480	
15,045	473	
15,05	482	
15,055	482	
15,06	494	
15,065	492	
15,07	494	
15,075	508	
15,08	503	
15,085	510	
15,09	529	
15,095	540	
15,1	530	
15,105	543	
15,11	565	
15,115	565	
15,12	558	
15,125	557	
15,13	562	
15,135	548	
15,14	553	
15,145	575	
15,15	587	
15,155	603	
15,16	621	
15,165	618	
15,17	603	
15,175	598	
15,18	590	
15,185	589	
15,19	596	
15,195	611	
15,2	611	
15,205	628	
15,21	614	
15,215	615	
15,22	614	
15,225	592	
15,23	575	
15,235	582	
15,24	585	
15,245	562	
15,25	576	
15,255	568	
15,26	556	
15,265	549	
15,27	540	
15,275	540	
15,28	541	
15,285	537	
15,29	532	
15,295	528	
15,3	499	
15,305	485	
15,31	468	
15,315	465	
15,32	457	
15,325	474	
15,33	442	
15,335	435	
15,34	394	
15,345	385	
15,35	364	
15,355	348	
15,36	344	
15,365	339	
15,37	332	
15,375	318	
15,38	304	
15,385	277	
15,39	266	
15,395	217	
15,4	186	
15,405	174	
15,41	153	
15,415	133	
15,42	119	
15,425	110	
15,43	89	
15,435	72	
15,44	20	
15,445	-6	
15,45	-29	
15,455	-51	
15,46	-55	
15,465	-66	
15,47	-75	
15,475	-113	
15,48	-124	
15,485	-150	
15,49	-183	
15,495	-195	
15,5	-209	
15,505	-244	
15,51	-247	
15,515	-277	
15,52	-302	
15,525	-337	
15,53	-364	
15,535	-411	
15,54	-445	
15,545	-468	
15,55	-488	
15,555	-502	
15,56	-531	
15,565	-553	
15,57	-582	
15,575	-618	
15,58	-664	
15,585	-688	
15,59	-713	
15,595	-724	
15,6	-732	
15,605	-761	
15,61	-790	
15,615	-797	
15,62	-813	
15,625	-861	
15,63	-886	
15,635	-917	
15,64	-939	
15,645	-945	
15,65	-961	
15,655	-967	
15,66	-990	
15,665	-1028	
15,67	-1092	
15,675	-1116	
15,68	-1137	
15,685	-1126	
15,69	-1157	
15,695	-1146	
15,7	-1155	
15,705	-1174	
15,71	-1210	
15,715	-1228	
15,72	-1257	
15,725	-1274	
15,73	-1302	
15,735	-1307	
15,74	-1317	
15,745	-1318	
15,75	-1314	
15,755	-1308	
15,76	-1327	
15,765	-1354	
15,77	-1376	
15,775	-1401	
15,78	-1408	
15,785	-1395	
15,79	-1391	
15,795	-1367	
15,8	-1362	
15,805	-1379	
15,81	-1374	
15,815	-1397	
15,82	-1388	
15,825	-1387	
15,83	-1370	
15,835	-1376	
15,84	-1372	
15,845	-1374	
15,85	-1381	
15,855	-1372	
15,86	-1367	
15,865	-1352	
15,87	-1338	
15,875	-1314	
15,88	-1304	
15,885	-1296	
15,89	-1286	
15,895	-1281	
15,9	-1288	
15,905	-1269	
15,91	-1243	
15,915	-1217	
15,92	-1194	
15,925	-1159	
15,93	-1135	
15,935	-1118	
15,94	-1100	
15,945	-1086	
15,95	-1063	
15,955	-1048	
15,96	-1022	
15,965	-979	
15,97	-932	
15,975	-909	
15,98	-873	
15,985	-846	
15,99	-829	
15,995	-805	
16,0	-770	
16,005	-730	
16,01	-698	
16,015	-642	
16,02	-605	
16,025	-580	
16,03	-554	
16,035	-511	
16,04	-487	
16,045	-448	
16,05	-409	
16,055	-365	
16,06	-316	
16,065	-268	
16,07	-225	
16,075	-188	
16,08	-143	
16,085	-127	
16,09	-88	
16,095	-57	
16,1	-2	
16,105	39	
16,11	100	
16,115	138	
16,12	179	
16,125	211	
16,13	238	
16,135	277	
16,14	320	
16,145	387	
16,15	444	
16,155	491	
16,16	555	
16,165	594	
16,17	639	
16,175	680	
16,18	714	
16,185	753	
16,19	784	
16,195	852	
16,2	921	
16,205	971	
16,21	1002	
16,215	1054	
16,22	1062	
16,225	1090	
16,23	1136	
16,235	1198	
16,24	1253	
16,245	1306	
16,25	1334	
16,255	1357	
16,26	1392	
16,265	1414	
16,27	1443	
16,275	1485	
16,28	1522	
16,285	1564	
16,29	1614	
16,295	1636	
16,3	1675	
16,305	1712	
16,31	1732	
16,315	1746	
16,32	1769	
16,325	1797	
16,33	1830	
16,335	1854	
16,34	1902	
16,345	1933	
16,35	1959	
16,355	1992	
16,36	2002	
16,365	2022	
16,37	2034	
16,375	2059	
16,38	2081	
16,385	2099	
16,39	2097	
16,395	2100	
16,4	2082	
16,405	2090	
16,41	2115	
16,415	2133	
16,42	2144	
16,425	2169	
16,43	2167	
16,435	2162	
16,44	2154	
16,445	2145	
16,45	2147	
16,455	2132	
16,46	2130	
16,465	2120	
16,47	2131	
16,475	2127	
16,48	2127	
16,485	2100	
16,49	2066	
16,495	2041	
16,5	2009	
16,505	2009	
16,51	1994	
16,515	1991	
16,52	1979	
16,525	1956	
16,53	1921	
16,535	1885	
16,54	1836	
16,545	1808	
16,55	1786	
16,555	1759	
16,56	1724	
16,565	1714	
16,57	1690	
16,575	1666	
16,58	1607	
16,585	1562	
16,59	1509	
16,595	1454	
16,6	1397	
16,605	1353	
16,61	1305	
16,615	1269	
16,62	1230	
16,625	1186	
16,63	1146	
16,635	1117	
16,64	1062	
16,645	1024	
16,65	961	
16,655	920	
16,66	856	
16,665	806	
16,67	737	
16,675	680	
16,68	637	
16,685	569	
16,69	515	
16,695	448	
16,7	388	
16,705	302	
16,71	264	
16,715	174	
16,72	105	
16,725	38	
16,73	-21	
16,735	-78	
16,74	-143	
16,745	-194	
16,75	-242	
16,755	-290	
16,76	-386	
16,765	-449	
16,77	-510	
16,775	-569	
16,78	-635	
16,785	-682	
16,79	-747	
16,795	-795	
16,8	-854	
16,805	-902	
16,81	-999	
16,815	-1072	
16,82	-1128	
16,825	-1205	
16,83	-1275	
16,835	-1321	
16,84	-1352	
16,845	-1404	
16,85	-1446	
16,855	-1522	
16,86	-1588	
16,865	-1652	
16,87	-1718	
16,875	-1782	
16,88	-1834	
16,885	-1878	
16,89	-1931	
16,895	-1952	
16,9	-2013	
16,905	-2053	
16,91	-2086	
16,915	-2132	
16,92	-2178	
16,925	-2232	
16,93	-2276	
16,935	-2316	
16,94	-2348	
16,945	-2397	
16,95	-2424	
16,955	-2460	
16,96	-2497	
16,965	-2528	
16,97	-2566	
16,975	-2601	
16,98	-2624	
16,985	-2636	
16,99	-2687	
16,995	-2684	
17,0	-2704	
17,005	-2724	
17,01	-2744	
17,015	-2755	
17,02	-2792	
17,025	-2802	
17,03	-2833	
17,035	-2846	
17,04	-2834	
17,045	-2864	
17,05	-2853	
17,055	-2859	
17,06	-2850	
17,065	-2860	
17,07	-2831	
17,075	-2845	
17,08	-2835	
17,085	-2831	
17,09	-2830	
17,095	-2814	
17,1	-2802	
17,105	-2774	
17,11	-2764	
17,115	-2750	
17,12	-2730	
17,125	-2696	
17,13	-2663	
17,135	-2627	
17,14	-2592	
17,145	-2556	
17,15	-2533	
17,155	-2509	
17,16	-2475	
17,165	-2451	
